qid,docno,relevance,iteration
6209,D10827,1,0
6830,D10828,1,0
1928,D10835,1,0
3435,D10860,2,0
8680,D10870,1,0
8864,D10884,1,0
3369,D10885,2,0
1353,D10889,1,0
4406,D10903,1,0
2426,D10905,1,0
9946,D10909,1,0
5189,D10917,1,0
3901,D10920,2,0
7575,D10921,1,0
9274,D10941,2,0
7313,D10942,1,0
6252,D10952,2,0
6517,D10955,2,0
4903,D10958,1,0
1271,D10962,2,0
1280,D10974,1,0
2860,D10987,2,0
139,D11005,2,0
9481,D11011,2,0
9696,D11014,2,0
7849,D11018,1,0
6721,D11019,1,0
5830,D11021,2,0
7906,D11023,2,0
3621,D11038,2,0
8647,D11049,2,0
5822,D11069,2,0
8427,D11077,1,0
9152,D11091,1,0
1004,D11097,2,0
657,D11102,2,0
2903,D11105,2,0
2268,D11130,1,0
9218,D11136,1,0
1051,D11140,1,0
8268,D11143,2,0
8811,D11146,1,0
1505,D11173,1,0
1945,D11192,1,0
8634,D11203,2,0
1277,D11208,2,0
4419,D11210,1,0
4204,D11211,1,0
9692,D11213,2,0
2930,D11218,1,0
6148,D11220,2,0
668,D11233,2,0
2997,D11240,1,0
3088,D11242,2,0
8708,D11250,1,0
6963,D11257,2,0
7239,D11264,1,0
5600,D11270,2,0
7153,D11272,2,0
1145,D11288,1,0
1374,D11305,1,0
6587,D11308,2,0
122,D11319,2,0
1384,D11327,2,0
41,D11331,2,0
6971,D11335,1,0
959,D11346,1,0
1035,D11348,1,0
9257,D11357,2,0
8409,D11369,2,0
4986,D11371,1,0
9120,D11373,2,0
7508,D11428,2,0
7464,D11431,2,0
8453,D11441,1,0
8834,D11449,1,0
4834,D11451,2,0
9235,D11455,2,0
2224,D11466,1,0
9420,D11487,2,0
3517,D11510,2,0
1690,D11512,2,0
4178,D11514,1,0
4538,D11525,2,0
7311,D11532,1,0
1131,D11538,2,0
1516,D11542,1,0
68,D11550,2,0
1478,D11559,1,0
6186,D11560,1,0
8125,D11563,1,0
7642,D11570,2,0
5054,D11572,2,0
678,D11584,1,0
9030,D11590,1,0
2773,D11595,1,0
5819,D11620,2,0
9185,D11627,2,0
3174,D11650,1,0
2298,D11653,2,0
6194,D11667,2,0
4472,D11671,2,0
5977,D11703,2,0
493,D11709,2,0
5534,D11724,1,0
7040,D11727,2,0
2312,D11735,1,0
646,D11743,2,0
5596,D11746,2,0
7476,D11754,2,0
7478,D11761,2,0
2933,D11765,2,0
2472,D11776,1,0
2176,D11782,1,0
2889,D11791,1,0
9689,D11795,2,0
2566,D11802,2,0
9440,D11809,2,0
1491,D11817,1,0
6935,D11818,2,0
7692,D11823,2,0
6097,D11829,1,0
5589,D11837,2,0
8475,D11879,2,0
733,D11885,1,0
4411,D11898,2,0
8864,D11910,2,0
9299,D11943,2,0
3848,D11944,1,0
1612,D11945,2,0
6635,D11952,2,0
5568,D11959,2,0
5964,D11978,2,0
5437,D11986,1,0
8313,D11990,2,0
8318,D12003,2,0
5224,D12030,1,0
81,D12035,1,0
2887,D12047,2,0
1370,D12048,1,0
9242,D12051,1,0
6187,D12056,1,0
2179,D12059,2,0
7821,D12065,1,0
3156,D12075,2,0
5671,D12094,1,0
5515,D12101,1,0
5622,D12109,1,0
651,D12139,1,0
2881,D12149,2,0
8330,D12152,2,0
1296,D12160,1,0
276,D12164,1,0
7099,D12171,2,0
5539,D12174,2,0
4276,D12175,1,0
1474,D12179,2,0
456,D12183,2,0
8216,D12202,1,0
8763,D12219,2,0
1594,D12235,2,0
9579,D12239,2,0
6335,D12246,1,0
4054,D12256,2,0
9383,D12261,1,0
7358,D12271,2,0
1209,D12286,1,0
8278,D12306,2,0
1809,D12308,2,0
9750,D12309,1,0
6663,D12311,2,0
9323,D12320,2,0
2907,D12326,1,0
9030,D12338,2,0
8351,D12339,2,0
8998,D12344,2,0
6831,D12355,1,0
1113,D12357,1,0
2307,D12365,1,0
4921,D12385,1,0
7836,D12391,2,0
72,D12394,2,0
217,D12404,1,0
2105,D12415,1,0
7627,D12425,2,0
8216,D12445,2,0
1745,D12475,2,0
6410,D12478,2,0
2146,D12490,1,0
4593,D12506,1,0
6158,D12511,2,0
2355,D12516,1,0
4091,D12528,2,0
8493,D12538,1,0
9392,D12558,2,0
265,D12572,1,0
7135,D12588,2,0
9556,D12589,2,0
9615,D12598,2,0
3177,D12611,1,0
5656,D12620,2,0
816,D12662,2,0
8484,D12663,1,0
3277,D12676,1,0
882,D12684,2,0
7433,D12696,2,0
6686,D12701,2,0
7603,D12704,1,0
62,D12718,2,0
389,D12728,1,0
4266,D12730,1,0
4853,D12734,2,0
8295,D12742,2,0
5764,D12749,1,0
6388,D12750,2,0
6924,D12757,2,0
8709,D12762,2,0
5009,D12766,2,0
2308,D12774,2,0
7803,D12777,1,0
1127,D12786,2,0
4347,D12801,1,0
9790,D12825,2,0
4586,D12827,1,0
1885,D12830,1,0
3083,D12835,2,0
4115,D12836,1,0
1904,D12851,2,0
9382,D12856,2,0
7431,D12873,2,0
2147,D12877,1,0
5216,D12879,1,0
8088,D12914,1,0
9449,D12919,2,0
970,D12925,1,0
9976,D12950,2,0
5116,D12952,2,0
2244,D12956,2,0
9452,D12991,2,0
976,D12999,1,0
5046,D13006,2,0
6360,D13011,1,0
347,D13013,1,0
147,D13020,2,0
4172,D13037,2,0
2492,D13042,1,0
8914,D13051,1,0
9520,D13063,1,0
1761,D13071,1,0
2175,D13075,2,0
3858,D13090,2,0
9726,D13108,2,0
6052,D13118,1,0
2055,D13138,2,0
7788,D13146,2,0
1578,D13149,2,0
6389,D13166,1,0
2420,D13170,1,0
2058,D13176,2,0
1257,D13190,2,0
751,D13194,1,0
1034,D13200,2,0
7247,D13206,1,0
2992,D13221,2,0
1231,D13225,1,0
1067,D13240,2,0
5162,D13252,1,0
6511,D13269,2,0
9474,D13270,2,0
8333,D13272,2,0
4478,D13276,2,0
9629,D13281,1,0
6703,D13283,2,0
3576,D13307,2,0
1216,D13326,2,0
7956,D13328,1,0
5129,D13336,2,0
5167,D13343,1,0
6574,D13346,1,0
3099,D13353,1,0
5805,D13370,1,0
2300,D13387,2,0
2308,D13397,1,0
8572,D13399,2,0
7379,D13408,2,0
91,D13409,2,0
5609,D13410,2,0
7016,D13412,2,0
9795,D13418,2,0
3272,D13432,2,0
5480,D13437,2,0
3335,D13445,1,0
1302,D13446,1,0
3394,D13447,1,0
772,D13475,2,0
5426,D13476,1,0
4960,D13481,2,0
1156,D13491,2,0
3162,D13495,2,0
6508,D13502,2,0
1304,D13524,2,0
5196,D13530,1,0
2703,D13546,2,0
9770,D13561,1,0
7797,D13564,2,0
9313,D13588,2,0
2597,D13590,1,0
1076,D13593,1,0
2866,D13595,2,0
2556,D13605,2,0
869,D13613,1,0
8663,D13616,2,0
7986,D13623,2,0
486,D13624,1,0
10,D13628,1,0
6188,D13647,2,0
8053,D13651,1,0
2704,D13667,1,0
7533,D13668,2,0
6097,D13676,2,0
4413,D13683,1,0
3216,D13691,2,0
3635,D13704,2,0
1004,D13711,1,0
3613,D13725,1,0
924,D13729,2,0
5068,D13734,1,0
8374,D13735,1,0
2282,D13756,2,0
6280,D13777,1,0
1696,D13787,2,0
2008,D13789,1,0
2084,D13791,1,0
2557,D13805,1,0
2910,D13806,2,0
2247,D13809,1,0
711,D13822,2,0
9847,D13823,2,0
2791,D13850,2,0
4923,D13863,2,0
2713,D13881,1,0
7598,D13892,1,0
2501,D13893,2,0
6166,D13899,1,0
6820,D13921,2,0
8159,D13931,2,0
8776,D13957,2,0
3080,D13960,2,0
7020,D13973,1,0
6838,D13996,2,0
3247,D13999,2,0
9545,D14003,2,0
8949,D14007,2,0
9630,D14013,2,0
3167,D14035,2,0
9446,D14037,2,0
2727,D14042,1,0
1710,D14055,1,0
8644,D14063,2,0
2315,D14070,2,0
3681,D14090,1,0
7134,D14100,1,0
8376,D14114,1,0
2931,D14132,2,0
9141,D14137,2,0
6354,D14144,2,0
8867,D14152,2,0
6094,D14164,2,0
1654,D14166,1,0
1184,D14171,1,0
4868,D14172,1,0
1370,D14185,2,0
3525,D14202,1,0
6550,D14206,2,0
8217,D14210,2,0
7496,D14228,1,0
6696,D14234,2,0
8479,D14241,1,0
6323,D14245,1,0
8946,D14251,2,0
1599,D14253,1,0
8417,D14277,2,0
1865,D14297,2,0
5802,D14299,1,0
1940,D14309,2,0
8867,D14318,1,0
2967,D14320,1,0
9231,D14321,1,0
4671,D14322,1,0
2594,D14329,2,0
1041,D14330,2,0
7728,D14336,1,0
3405,D14349,1,0
1179,D14352,1,0
5968,D14386,1,0
9293,D14391,1,0
5638,D14408,1,0
3741,D14409,1,0
9812,D14415,2,0
3379,D14416,1,0
4525,D14418,2,0
7968,D14424,2,0
5715,D14432,2,0
9700,D14436,1,0
5603,D14441,2,0
7127,D14452,1,0
7704,D14458,1,0
4146,D14465,1,0
8655,D14482,2,0
1293,D14484,2,0
7601,D14486,1,0
2488,D14508,1,0
3324,D14520,2,0
7548,D14523,1,0
2024,D14524,2,0
1422,D14526,2,0
8720,D14528,1,0
4575,D14530,2,0
8360,D14559,1,0
4381,D14569,2,0
2260,D14575,2,0
1900,D14576,1,0
7377,D14588,1,0
1557,D14595,1,0
9941,D14596,1,0
6901,D14608,1,0
3737,D14614,2,0
3016,D14623,1,0
616,D14631,2,0
2029,D14637,2,0
2304,D14641,2,0
4757,D14653,2,0
8641,D14671,2,0
100,D14684,1,0
2479,D14693,2,0
9782,D14719,1,0
3194,D14726,2,0
474,D14732,2,0
8600,D14736,1,0
3068,D14751,2,0
6048,D14770,1,0
5364,D14781,1,0
7499,D14782,1,0
4563,D14788,2,0
9819,D14795,2,0
7823,D14800,2,0
378,D14818,1,0
7356,D14823,1,0
5251,D14828,1,0
8212,D14856,2,0
5505,D14864,1,0
7027,D14875,2,0
5629,D14878,1,0
4309,D14885,1,0
5938,D14888,2,0
2347,D14905,1,0
7081,D14913,1,0
8939,D14915,2,0
684,D14919,2,0
4323,D14926,2,0
6641,D14937,2,0
5345,D14941,1,0
5554,D14945,1,0
865,D14960,1,0
8775,D14964,2,0
2928,D14966,1,0
3209,D14969,1,0
5022,D14983,2,0
2872,D14994,2,0
4798,D15006,2,0
252,D15019,1,0
6585,D15020,2,0
4313,D15030,1,0
7602,D15035,2,0
7238,D15041,1,0
6889,D15047,1,0
5334,D15062,2,0
3511,D15063,2,0
36,D15067,1,0
875,D15069,1,0
6100,D15081,2,0
7637,D15087,2,0
9046,D15088,2,0
3919,D15089,2,0
9692,D15096,1,0
9674,D15103,1,0
306,D15110,2,0
3499,D15111,2,0
5451,D15124,1,0
8347,D15130,2,0
9385,D15136,2,0
1859,D15140,2,0
1817,D15141,1,0
8478,D15164,2,0
6623,D15178,2,0
4417,D15198,1,0
2554,D15199,1,0
9877,D15202,2,0
1098,D15205,2,0
817,D15210,1,0
4895,D15211,2,0
4937,D15218,2,0
3176,D15220,2,0
8274,D15227,1,0
2829,D15237,1,0
183,D15249,1,0
2969,D15259,2,0
2606,D15275,2,0
876,D15276,2,0
9414,D15283,1,0
8113,D15284,2,0
37,D15288,1,0
5754,D15294,2,0
1626,D15307,2,0
5364,D15320,2,0
1365,D15321,1,0
3757,D15325,2,0
7411,D15332,2,0
6316,D15336,2,0
2647,D15337,2,0
3702,D15340,2,0
3913,D15345,2,0
1461,D15352,2,0
6457,D15355,1,0
6836,D15360,1,0
2506,D15363,2,0
1402,D15365,2,0
4477,D15371,2,0
8368,D15372,1,0
3159,D15391,1,0
1354,D15397,1,0
2533,D15399,1,0
5162,D15408,2,0
5057,D15420,2,0
1651,D15427,1,0
4300,D15430,1,0
155,D15433,2,0
9266,D15442,1,0
12,D15451,1,0
5021,D15457,1,0
8616,D15473,2,0
6652,D15491,1,0
5501,D15494,1,0
9827,D15495,2,0
8662,D15496,2,0
4992,D15500,2,0
3768,D15501,2,0
5222,D15531,2,0
7436,D15549,2,0
4523,D15556,2,0
9651,D15563,1,0
6565,D15564,1,0
213,D15574,2,0
1302,D15577,2,0
5685,D15578,2,0
4250,D15586,1,0
9543,D15604,2,0
2947,D15630,1,0
5277,D15631,2,0
2891,D15639,2,0
7677,D15650,1,0
9649,D15655,2,0
5855,D15660,2,0
1544,D15662,1,0
9313,D15664,1,0
891,D15669,2,0
7854,D15680,1,0
5839,D15686,1,0
6104,D15702,2,0
7271,D15708,1,0
5319,D15728,2,0
5518,D15730,2,0
5464,D15740,2,0
9876,D15749,2,0
2376,D15751,1,0
405,D15759,2,0
4574,D15774,1,0
554,D15779,2,0
6210,D15784,2,0
2828,D15791,1,0
384,D15797,2,0
8602,D15799,1,0
9581,D15802,1,0
6595,D15803,2,0
4181,D15819,2,0
6253,D15820,2,0
2946,D15822,2,0
5771,D15831,2,0
4334,D15844,2,0
5437,D15849,2,0
1466,D15854,2,0
8616,D15857,1,0
3096,D15865,1,0
2738,D15878,2,0
9301,D15897,1,0
4364,D15907,1,0
8963,D15923,1,0
4613,D15958,2,0
6885,D15990,1,0
351,D15995,2,0
7489,D15997,1,0
3313,D16009,2,0
4058,D16013,1,0
5898,D16026,1,0
4725,D16028,1,0
4700,D16032,2,0
1463,D16041,2,0
3405,D16048,2,0
8423,D16050,2,0
1151,D16055,1,0
6582,D16056,1,0
1608,D16061,2,0
52,D16065,1,0
3196,D16072,1,0
9275,D16080,2,0
7009,D16081,2,0
4437,D16083,2,0
9719,D16086,2,0
6992,D16092,2,0
2010,D16098,2,0
9521,D16109,1,0
3159,D16131,2,0
4088,D16147,2,0
1873,D16160,2,0
6655,D16162,2,0
6238,D16164,2,0
6714,D16197,1,0
1083,D16210,2,0
1484,D16213,2,0
1832,D16216,2,0
2584,D16221,1,0
3983,D16234,2,0
3019,D16242,2,0
9945,D16252,2,0
1413,D16255,2,0
5302,D16258,2,0
3165,D16268,2,0
4861,D16278,2,0
1659,D16282,2,0
6450,D16296,1,0
8195,D16299,2,0
1298,D16301,2,0
3391,D16306,1,0
4660,D16310,2,0
8312,D16315,2,0
9364,D16346,1,0
3149,D16348,1,0
2650,D16350,2,0
2127,D16353,1,0
8353,D16354,1,0
5173,D16376,2,0
7250,D16378,2,0
928,D16386,2,0
4511,D16387,1,0
8769,D16391,2,0
8386,D16405,1,0
192,D16406,1,0
1592,D16410,2,0
321,D16417,2,0
1730,D16425,1,0
717,D16441,1,0
4861,D16442,1,0
6537,D16454,1,0
998,D16457,2,0
1704,D16458,2,0
1641,D16482,1,0
3433,D16505,1,0
35,D16507,1,0
7054,D16508,2,0
2279,D16509,1,0
7813,D16557,1,0
6575,D16568,1,0
2850,D16569,1,0
7303,D16571,1,0
133,D16576,2,0
3055,D16580,2,0
9391,D16601,2,0
315,D16610,2,0
2095,D16614,2,0
3981,D16618,2,0
5632,D16619,2,0
5919,D16628,1,0
4500,D16631,1,0
207,D16633,1,0
7041,D16634,2,0
3127,D16639,1,0
2793,D16646,2,0
5094,D16649,2,0
7737,D16663,2,0
2671,D16672,2,0
6621,D16682,2,0
6727,D16690,2,0
2986,D16691,1,0
6827,D16697,2,0
6645,D16709,2,0
7007,D16712,2,0
7260,D16716,2,0
6678,D16729,1,0
2885,D16761,2,0
6045,D16773,2,0
4719,D16774,1,0
5517,D16797,1,0
2696,D16809,2,0
2247,D16810,2,0
79,D16866,1,0
8717,D16872,2,0
3306,D16875,1,0
7858,D16877,1,0
3503,D16878,2,0
4969,D16886,2,0
5268,D16890,2,0
312,D16893,1,0
1345,D16901,1,0
4163,D16912,2,0
5567,D16936,1,0
2126,D16944,1,0
7458,D16946,2,0
1802,D16953,2,0
5976,D16979,2,0
9094,D16999,1,0
7166,D17002,1,0
3594,D17004,1,0
5082,D17008,1,0
4226,D17009,2,0
509,D17013,1,0
5178,D17019,2,0
140,D17028,1,0
4289,D17042,2,0
3683,D17047,2,0
9515,D17068,2,0
4634,D17079,2,0
4304,D17084,2,0
4792,D17086,2,0
3384,D17087,2,0
2889,D17093,2,0
1925,D17121,2,0
8098,D17123,2,0
109,D17126,2,0
204,D17129,1,0
6905,D17141,1,0
7873,D17149,2,0
2087,D17156,2,0
2398,D17191,1,0
7946,D17204,2,0
8043,D17210,2,0
4970,D17216,2,0
502,D17225,1,0
2573,D17226,2,0
3438,D17229,2,0
3151,D17231,1,0
4297,D17234,2,0
4333,D17235,1,0
8638,D17236,2,0
8466,D17238,1,0
3283,D17243,1,0
407,D17268,1,0
5206,D17284,1,0
1048,D17285,2,0
2154,D17296,2,0
9399,D17322,2,0
8348,D17330,1,0
4583,D17340,1,0
1306,D17341,1,0
2706,D17354,1,0
822,D17356,1,0
2625,D17369,2,0
112,D17378,2,0
7365,D17379,1,0
5972,D17388,2,0
5117,D17391,2,0
8433,D17398,2,0
181,D17401,2,0
5235,D17403,2,0
991,D17413,2,0
5443,D17417,1,0
9506,D17437,2,0
9250,D17451,1,0
3069,D17461,1,0
8913,D17474,1,0
14,D17479,2,0
6881,D17485,1,0
7850,D17486,1,0
8250,D17488,2,0
4884,D17490,2,0
3293,D17494,2,0
2507,D17495,1,0
5419,D17511,1,0
3115,D17513,2,0
1831,D17520,1,0
6998,D17523,2,0
6994,D17545,1,0
784,D17554,2,0
3415,D17562,2,0
3527,D17564,1,0
5794,D17570,2,0
7483,D17574,2,0
3322,D17582,2,0
9267,D17585,1,0
6346,D17593,1,0
2455,D17607,1,0
1360,D17619,1,0
2795,D17638,1,0
4089,D17651,1,0
7860,D17656,1,0
7158,D17664,2,0
2562,D17676,2,0
5872,D17680,1,0
135,D17683,2,0
2066,D17694,2,0
18,D17696,1,0
2458,D17698,2,0
4957,D17703,2,0
5218,D17716,1,0
616,D17731,1,0
8820,D17733,1,0
5115,D17736,2,0
5814,D17742,1,0
4456,D17750,2,0
1759,D17753,2,0
6337,D17760,2,0
4107,D17765,2,0
8761,D17769,2,0
3325,D17790,1,0
2054,D17792,1,0
1399,D17799,2,0
2762,D17803,1,0
5141,D17812,2,0
9310,D17813,1,0
4788,D17822,2,0
3410,D17839,2,0
1024,D17840,2,0
1152,D17848,2,0
6849,D17855,1,0
3936,D17863,2,0
9281,D17877,2,0
4624,D17888,2,0
2941,D17895,2,0
5305,D17906,2,0
1522,D17910,1,0
8944,D17936,2,0
3777,D17938,1,0
9944,D17942,1,0
3662,D17971,1,0
5122,D17986,1,0
5420,D17988,1,0
8441,D17999,2,0
6958,D18029,2,0
9801,D18035,2,0
2645,D18038,2,0
81,D18045,2,0
3451,D18052,1,0
665,D18071,1,0
4272,D18081,1,0
5387,D18082,2,0
7794,D18089,2,0
402,D18090,1,0
7755,D18094,1,0
5106,D18106,1,0
4166,D18117,2,0
2694,D18148,1,0
437,D18166,1,0
1537,D18168,2,0
660,D18179,2,0
4048,D18181,2,0
7487,D18182,2,0
9636,D18187,1,0
2039,D18195,2,0
1015,D18204,2,0
8943,D18205,1,0
8882,D18219,2,0
9048,D18239,1,0
2112,D18240,1,0
8206,D18244,1,0
4831,D18275,2,0
600,D18280,1,0
2511,D18302,1,0
6750,D18306,1,0
293,D18324,1,0
6466,D18335,1,0
6354,D18338,1,0
6773,D18354,1,0
638,D18364,1,0
4083,D18365,1,0
3531,D18370,2,0
7524,D18379,2,0
4262,D18386,2,0
1821,D18409,1,0
2715,D18410,2,0
2437,D18448,1,0
9994,D18453,2,0
9127,D18464,2,0
3468,D18475,2,0
6877,D18482,2,0
887,D18492,2,0
4252,D18496,1,0
6282,D18497,2,0
1133,D18498,2,0
5676,D18505,2,0
6333,D18518,1,0
1920,D18519,2,0
1380,D18521,1,0
5427,D18524,2,0
9536,D18527,1,0
727,D18533,2,0
5999,D18539,1,0
4462,D18544,1,0
7498,D18546,1,0
5598,D18547,1,0
9998,D18548,2,0
2450,D18554,1,0
1550,D18558,2,0
8704,D18572,1,0
611,D18575,1,0
6023,D18576,2,0
9057,D18577,2,0
5132,D18581,2,0
5386,D18593,2,0
5184,D18598,1,0
4239,D18599,1,0
2986,D18600,2,0
4253,D18603,1,0
1554,D18608,1,0
8153,D18610,2,0
2229,D18618,1,0
9353,D18626,2,0
8384,D18629,2,0
4811,D18642,1,0
5971,D18647,1,0
7428,D18655,2,0
4662,D18663,2,0
2267,D18683,1,0
3773,D18694,1,0
6407,D18700,2,0
5949,D18714,2,0
162,D18716,2,0
4315,D18717,2,0
8922,D18719,1,0
553,D18735,1,0
7219,D18756,2,0
2427,D18757,1,0
7705,D18768,1,0
1105,D18772,1,0
8651,D18774,2,0
6952,D18778,1,0
5550,D18791,1,0
8539,D18793,2,0
8463,D18805,2,0
8683,D18820,2,0
5305,D18824,1,0
3937,D18829,1,0
8930,D18831,1,0
1931,D18850,1,0
9170,D18853,2,0
5410,D18860,2,0
5285,D18866,2,0
1128,D18873,2,0
7416,D18879,2,0
7244,D18891,1,0
6318,D18896,2,0
8547,D18899,1,0
5701,D18904,1,0
3539,D18907,2,0
1311,D18912,1,0
2876,D18919,2,0
9334,D18927,2,0
4630,D18962,2,0
781,D18964,2,0
1723,D18983,1,0
8713,D18992,1,0
3278,D18999,1,0
5479,D19000,2,0
6823,D19002,2,0
7343,D19016,2,0
693,D19019,2,0
2902,D19023,2,0
5093,D19024,2,0
7131,D19025,2,0
8358,D19027,1,0
8048,D19040,1,0
6801,D19045,1,0
1419,D19051,1,0
2778,D19063,2,0
1965,D19083,1,0
2147,D19090,2,0
719,D19093,2,0
4511,D19127,2,0
3988,D19139,1,0
3345,D19140,2,0
202,D19144,1,0
7077,D19168,2,0
6601,D19176,2,0
5901,D19178,2,0
3720,D19183,2,0
2518,D19220,1,0
1417,D19222,2,0
9007,D19225,2,0
8927,D19229,2,0
1132,D19239,2,0
4262,D19246,1,0
8744,D19263,1,0
2536,D19271,2,0
2918,D19273,2,0
7611,D19275,2,0
8046,D19279,2,0
3659,D19281,2,0
5202,D19293,2,0
1200,D19302,1,0
4090,D19304,2,0
8708,D19315,2,0
2242,D19317,2,0
302,D19358,1,0
6512,D19360,1,0
7128,D19364,1,0
2105,D19368,2,0
4002,D19375,1,0
6026,D19378,2,0
384,D19379,1,0
3932,D19387,2,0
8846,D19397,2,0
6452,D19399,1,0
4183,D19402,2,0
3400,D19406,2,0
9082,D19408,1,0
1744,D19415,2,0
5658,D19429,1,0
2565,D19441,2,0
883,D19454,1,0
9775,D19458,1,0
1312,D19468,1,0
467,D19472,2,0
3136,D19475,1,0
1231,D19479,2,0
6869,D19483,1,0
5882,D19484,1,0
8508,D19488,2,0
1150,D19490,1,0
8176,D19504,2,0
1222,D19513,2,0
9004,D19515,2,0
7006,D19556,1,0
1335,D19562,1,0
6743,D19568,2,0
496,D19572,2,0
2880,D19581,1,0
1657,D19592,2,0
1204,D19601,2,0
3021,D19622,2,0
1146,D19625,1,0
7917,D19632,1,0
6001,D19640,2,0
6987,D19641,2,0
7722,D19647,1,0
2393,D19655,2,0
2213,D19658,2,0
2681,D19662,1,0
4023,D19666,1,0
5402,D19674,1,0
6382,D19676,2,0
1815,D19690,2,0
1461,D19693,1,0
1879,D19696,1,0
1867,D19697,2,0
3838,D19718,2,0
217,D19722,2,0
3732,D19744,2,0
5407,D19747,2,0
6732,D19748,2,0
2112,D19754,2,0
5058,D19756,1,0
3854,D19758,2,0
4706,D19762,2,0
2936,D19766,1,0
1829,D19769,2,0
6263,D19773,2,0
3051,D19778,2,0
4829,D19786,1,0
2255,D19787,1,0
775,D19788,2,0
9638,D19791,2,0
154,D19798,2,0
8706,D19808,2,0
7322,D19820,2,0
5628,D19831,2,0
601,D19835,1,0
1338,D19844,2,0
6029,D19862,1,0
4410,D19863,2,0
6318,D19867,1,0
9496,D19886,1,0
6184,D19904,2,0
2990,D19905,2,0
3783,D19913,2,0
4446,D19914,1,0
7636,D19918,2,0
9844,D19924,1,0
5761,D19930,2,0
9542,D19932,1,0
3257,D19938,1,0
3268,D19952,1,0
4425,D19954,2,0
2882,D19958,1,0
8543,D19959,1,0
1796,D19970,1,0
7605,D19971,2,0
2108,D19973,1,0
4037,D19999,1,0
8816,D20005,2,0
8990,D20008,1,0
9379,D20011,2,0
4482,D20014,1,0
2093,D20026,2,0
2627,D20030,2,0
1276,D20074,2,0
3688,D20089,2,0
2931,D20100,1,0
3531,D20109,1,0
5506,D20114,2,0
9724,D20131,1,0
1128,D20163,1,0
6272,D20169,2,0
2019,D20187,1,0
4361,D20200,1,0
493,D20206,1,0
6643,D20209,2,0
6630,D20219,1,0
4959,D20220,2,0
2394,D20229,1,0
2320,D20234,2,0
6636,D20240,1,0
6158,D20252,1,0
2680,D20255,2,0
1363,D20256,1,0
2659,D20257,2,0
6013,D20269,2,0
4046,D20282,2,0
9066,D20294,2,0
9327,D20302,2,0
8551,D20315,2,0
2121,D20316,2,0
614,D20317,2,0
2796,D20341,1,0
2684,D20370,2,0
2369,D20381,1,0
6662,D20393,1,0
5334,D20413,1,0
7982,D20426,2,0
9684,D20427,1,0
1147,D20429,2,0
8035,D20432,1,0
1320,D20433,2,0
2979,D20436,2,0
9820,D20444,1,0
9914,D20464,1,0
3237,D20473,1,0
6712,D20491,2,0
7959,D20495,2,0
6982,D20498,1,0
6921,D20503,2,0
847,D20512,1,0
3267,D20519,2,0
3171,D20531,2,0
9493,D20540,2,0
5689,D20551,1,0
9524,D20561,2,0
4343,D20563,2,0
1000,D20596,1,0
7755,D20603,2,0
9000,D20604,2,0
387,D20605,2,0
1862,D20609,1,0
9779,D20614,2,0
4031,D20626,2,0
1499,D20628,2,0
4619,D20633,1,0
539,D20660,1,0
2801,D20674,2,0
7290,D20679,1,0
3951,D20687,1,0
8364,D20697,2,0
9482,D20703,2,0
9234,D20731,2,0
3927,D20732,1,0
7228,D20741,2,0
4727,D20748,2,0
9796,D20750,1,0
7355,D20763,2,0
9283,D20766,1,0
579,D20767,1,0
2453,D20775,2,0
7405,D20787,1,0
3773,D20797,2,0
6883,D20798,2,0
5301,D20800,1,0
4404,D20802,1,0
9826,D20810,2,0
2284,D20823,2,0
2563,D20824,1,0
1443,D20829,2,0
1556,D20853,2,0
5245,D20861,2,0
5931,D20864,1,0
4589,D20871,1,0
7974,D20893,2,0
4485,D20902,2,0
8168,D20904,2,0
9443,D20909,2,0
4676,D20916,2,0
6408,D20919,2,0
4669,D20937,2,0
3679,D20940,2,0
1403,D20944,1,0
5941,D20968,1,0
1154,D21008,2,0
3805,D21009,2,0
5623,D21013,1,0
3146,D21021,1,0
3199,D21034,1,0
3844,D21039,1,0
2403,D21059,2,0
3386,D21062,2,0
2621,D21068,1,0
3044,D21076,1,0
2191,D21079,2,0
939,D21081,2,0
5831,D21088,2,0
8838,D21092,2,0
1709,D21097,1,0
39,D21103,2,0
9566,D21105,1,0
2221,D21110,1,0
9978,D21121,1,0
4709,D21128,2,0
2328,D21139,1,0
6089,D21148,1,0
9510,D21160,1,0
714,D21175,2,0
8461,D21178,2,0
1899,D21183,1,0
1249,D21202,1,0
9047,D21213,2,0
7107,D21219,1,0
3010,D21239,1,0
3780,D21244,1,0
5561,D21287,1,0
8294,D21290,1,0
5395,D21301,2,0
9362,D21308,2,0
4157,D21319,2,0
5134,D21327,2,0
2953,D21329,2,0
1483,D21331,1,0
9131,D21353,2,0
3311,D21357,2,0
5599,D21368,1,0
1647,D21379,2,0
7490,D21388,2,0
8529,D21402,1,0
6217,D21417,1,0
7070,D21426,1,0
3421,D21430,2,0
982,D21431,2,0
8161,D21432,1,0
9494,D21434,1,0
2145,D21439,2,0
8993,D21447,2,0
6342,D21453,2,0
6701,D21467,1,0
4048,D21474,1,0
8327,D21478,2,0
4051,D21486,2,0
7508,D21487,1,0
3873,D21508,1,0
2915,D21509,2,0
5496,D21510,1,0
5966,D21511,1,0
7523,D21514,1,0
118,D21518,2,0
3924,D21540,1,0
3467,D21554,2,0
8241,D21561,2,0
8311,D21562,2,0
9492,D21575,2,0
